date,ticker,mode,value,invested
2018-05-01,TQQQ,dd_pl,4424.97,2500.00
2018-05-02,TQQQ,dd_pl,4347.81,2500.00
2018-05-03,TQQQ,dd_pl,4348.11,2500.00
2018-05-04,TQQQ,dd_pl,4592.73,2500.00
2018-05-07,TQQQ,dd_pl,4701.88,2500.00
2018-05-08,TQQQ,dd_pl,4686.33,2500.00
2018-05-09,TQQQ,dd_pl,4843.33,2500.00
2018-05-10,TQQQ,dd_pl,4994.05,2500.00
2018-05-11,TQQQ,dd_pl,4979.10,2500.00
2018-05-14,TQQQ,dd_pl,5001.22,2500.00
2018-05-15,TQQQ,dd_pl,4839.44,2500.00
2018-05-16,TQQQ,dd_pl,4928.56,2500.00
2018-05-17,TQQQ,dd_pl,4872.94,2500.00
2018-05-18,TQQQ,dd_pl,4794.88,2500.00
2018-05-21,TQQQ,dd_pl,4878.62,2500.00
2018-05-22,TQQQ,dd_pl,4853.20,2500.00
2018-05-23,TQQQ,dd_pl,4975.21,2500.00
2018-05-24,TQQQ,dd_pl,4971.02,2500.00
2018-05-25,TQQQ,dd_pl,4983.58,2500.00
2018-05-29,TQQQ,dd_pl,4919.88,2500.00
2018-05-30,TQQQ,dd_pl,5024.85,2500.00
2018-05-31,TQQQ,dd_pl,5014.08,2500.00
2018-06-01,TQQQ,dd_pl,5347.34,2600.00
2018-06-04,TQQQ,dd_pl,5484.47,2600.00
2018-06-05,TQQQ,dd_pl,5541.16,2600.00
2018-06-06,TQQQ,dd_pl,5632.58,2600.00
2018-06-07,TQQQ,dd_pl,5501.84,2600.00
2018-06-08,TQQQ,dd_pl,5498.19,2600.00
2018-06-11,TQQQ,dd_pl,5541.16,2600.00
2018-06-12,TQQQ,dd_pl,5628.92,2600.00
2018-06-13,TQQQ,dd_pl,5622.52,2600.00
2018-06-14,TQQQ,dd_pl,5793.48,2600.00
2018-06-15,TQQQ,dd_pl,5735.89,2600.00
2018-06-18,TQQQ,dd_pl,5723.09,2600.00
2018-06-19,TQQQ,dd_pl,5671.89,2600.00
2018-06-20,TQQQ,dd_pl,5790.74,2600.00
2018-06-21,TQQQ,dd_pl,5640.81,2600.00
2018-06-22,TQQQ,dd_pl,5584.13,2600.00
2018-06-25,TQQQ,dd_pl,5227.58,2600.00
2018-06-26,TQQQ,dd_pl,5285.17,2600.00
2018-06-27,TQQQ,dd_pl,5073.07,2600.00
2018-06-28,TQQQ,dd_pl,5197.41,2600.00
2018-06-29,TQQQ,dd_pl,5221.18,2600.00
2018-07-02,TQQQ,dd_pl,5438.20,2700.00
2018-07-03,TQQQ,dd_pl,5250.99,2700.00
2018-07-05,TQQQ,dd_pl,5443.79,2700.00
2018-07-06,TQQQ,dd_pl,5688.73,2700.00
2018-07-09,TQQQ,dd_pl,5847.06,2700.00
2018-07-10,TQQQ,dd_pl,5861.03,2700.00
2018-07-11,TQQQ,dd_pl,5775.35,2700.00
2018-07-12,TQQQ,dd_pl,6060.34,2700.00
2018-07-13,TQQQ,dd_pl,6078.04,2700.00
2018-07-16,TQQQ,dd_pl,6037.06,2700.00
2018-07-17,TQQQ,dd_pl,6148.82,2700.00
2018-07-18,TQQQ,dd_pl,6109.71,2700.00
2018-07-19,TQQQ,dd_pl,6019.36,2700.00
2018-07-20,TQQQ,dd_pl,6010.98,2700.00
2018-07-23,TQQQ,dd_pl,6063.14,2700.00
2018-07-24,TQQQ,dd_pl,6140.44,2700.00
2018-07-25,TQQQ,dd_pl,6396.56,2700.00
2018-07-26,TQQQ,dd_pl,6117.16,2700.00
2018-07-27,TQQQ,dd_pl,5861.96,2700.00
2018-07-30,TQQQ,dd_pl,5609.57,2700.00
2018-07-31,TQQQ,dd_pl,5721.33,2700.00
2018-08-01,TQQQ,dd_pl,5899.56,2800.00
2018-08-02,TQQQ,dd_pl,6134.52,2800.00
2018-08-03,TQQQ,dd_pl,6189.47,2800.00
2018-08-06,TQQQ,dd_pl,6303.16,2800.00
2018-08-07,TQQQ,dd_pl,6364.75,2800.00
2018-08-08,TQQQ,dd_pl,6381.80,2800.00
2018-08-09,TQQQ,dd_pl,6376.12,2800.00
2018-08-10,TQQQ,dd_pl,6227.37,2800.00
2018-08-13,TQQQ,dd_pl,6209.37,2800.00
2018-08-14,TQQQ,dd_pl,6324.01,2800.00
2018-08-15,TQQQ,dd_pl,6093.78,2800.00
2018-08-16,TQQQ,dd_pl,6149.68,2800.00
2018-08-17,TQQQ,dd_pl,6148.74,2800.00
2018-08-20,TQQQ,dd_pl,6136.42,2800.00
2018-08-21,TQQQ,dd_pl,6199.89,2800.00
2018-08-22,TQQQ,dd_pl,6271.90,2800.00
2018-08-23,TQQQ,dd_pl,6240.63,2800.00
2018-08-24,TQQQ,dd_pl,6414.01,2800.00
2018-08-27,TQQQ,dd_pl,6607.28,2800.00
2018-08-28,TQQQ,dd_pl,6636.65,2800.00
2018-08-29,TQQQ,dd_pl,6868.77,2800.00
2018-08-30,TQQQ,dd_pl,6829.93,2800.00
2018-08-31,TQQQ,dd_pl,6849.82,2800.00
2018-09-04,TQQQ,dd_pl,6868.34,2900.00
2018-09-05,TQQQ,dd_pl,6595.30,2900.00
2018-09-06,TQQQ,dd_pl,6415.52,2900.00
2018-09-07,TQQQ,dd_pl,6352.06,2900.00
2018-09-10,TQQQ,dd_pl,6407.83,2900.00
2018-09-11,TQQQ,dd_pl,6550.12,2900.00
2018-09-12,TQQQ,dd_pl,6493.39,2900.00
2018-09-13,TQQQ,dd_pl,6685.68,2900.00
2018-09-14,TQQQ,dd_pl,6634.72,2900.00
2018-09-17,TQQQ,dd_pl,6354.95,2900.00
2018-09-18,TQQQ,dd_pl,6505.89,2900.00
2018-09-19,TQQQ,dd_pl,6491.47,2900.00
2018-09-20,TQQQ,dd_pl,6695.29,2900.00
2018-09-21,TQQQ,dd_pl,6588.57,2900.00
2018-09-24,TQQQ,dd_pl,6645.30,2900.00
2018-09-25,TQQQ,dd_pl,6672.22,2900.00
2018-09-26,TQQQ,dd_pl,6665.49,2900.00
2018-09-27,TQQQ,dd_pl,6850.08,2900.00
2018-09-28,TQQQ,dd_pl,6839.50,2900.00
2018-10-01,TQQQ,dd_pl,6978.92,3000.00
2018-10-02,TQQQ,dd_pl,6938.93,3000.00
2018-10-03,TQQQ,dd_pl,6959.41,3000.00
2018-10-04,TQQQ,dd_pl,6562.43,3000.00
2018-10-05,TQQQ,dd_pl,6315.65,3000.00
2018-10-08,TQQQ,dd_pl,6202.51,3000.00
2018-10-09,TQQQ,dd_pl,6250.30,3000.00
2018-10-10,TQQQ,dd_pl,5439.75,3000.00
2018-10-11,TQQQ,dd_pl,5219.31,3000.00
2018-10-12,TQQQ,dd_pl,5660.19,3000.00
2018-10-15,TQQQ,dd_pl,5446.58,3000.00
2018-10-16,TQQQ,dd_pl,5915.74,3000.00
2018-10-17,TQQQ,dd_pl,5935.25,3000.00
2018-10-18,TQQQ,dd_pl,5523.64,3000.00
2018-10-19,TQQQ,dd_pl,5501.20,3000.00
2018-10-22,TQQQ,dd_pl,5584.11,3000.00
2018-10-23,TQQQ,dd_pl,5522.66,3000.00
2018-10-24,TQQQ,dd_pl,4771.61,3000.00
2018-10-25,TQQQ,dd_pl,5261.26,3000.00
2018-10-26,TQQQ,dd_pl,4852.57,3000.00
2018-10-29,TQQQ,dd_pl,4593.11,3000.00
2018-10-30,TQQQ,dd_pl,4770.64,3000.00
2018-10-31,TQQQ,dd_pl,5092.51,3000.00
2018-11-01,TQQQ,dd_pl,5414.90,3100.00
2018-11-02,TQQQ,dd_pl,5172.43,3100.00
2018-11-05,TQQQ,dd_pl,5121.75,3100.00
2018-11-06,TQQQ,dd_pl,5230.07,3100.00
2018-11-07,TQQQ,dd_pl,5711.04,3100.00
2018-11-08,TQQQ,dd_pl,5613.65,3100.00
2018-11-09,TQQQ,dd_pl,5328.45,3100.00
2018-11-12,TQQQ,dd_pl,4860.39,3100.00
2018-11-13,TQQQ,dd_pl,4858.41,3100.00
2018-11-14,TQQQ,dd_pl,4735.18,3100.00
2018-11-15,TQQQ,dd_pl,4988.59,3100.00
2018-11-16,TQQQ,dd_pl,4933.93,3100.00
2018-11-19,TQQQ,dd_pl,4460.91,3100.00
2018-11-20,TQQQ,dd_pl,4213.47,3100.00
2018-11-21,TQQQ,dd_pl,4307.87,3100.00
2018-11-23,TQQQ,dd_pl,4212.48,3100.00
2018-11-26,TQQQ,dd_pl,4501.65,3100.00
2018-11-27,TQQQ,dd_pl,4548.36,3100.00
2018-11-28,TQQQ,dd_pl,4979.64,3100.00
2018-11-29,TQQQ,dd_pl,4933.93,3100.00
2018-11-30,TQQQ,dd_pl,5037.28,3100.00
2018-12-03,TQQQ,dd_pl,5395.65,3200.00
2018-12-04,TQQQ,dd_pl,4802.33,3200.00
2018-12-06,TQQQ,dd_pl,4872.19,3200.00
2018-12-07,TQQQ,dd_pl,4395.30,3200.00
2018-12-10,TQQQ,dd_pl,4533.00,3200.00
2018-12-11,TQQQ,dd_pl,4581.60,3200.00
2018-12-12,TQQQ,dd_pl,4697.02,3200.00
2018-12-13,TQQQ,dd_pl,4698.04,3200.00
2018-12-14,TQQQ,dd_pl,4343.66,3200.00
2018-12-17,TQQQ,dd_pl,4063.19,3200.00
2018-12-18,TQQQ,dd_pl,4131.03,3200.00
2018-12-19,TQQQ,dd_pl,3832.34,3200.00
2018-12-20,TQQQ,dd_pl,3678.44,3200.00
2018-12-21,TQQQ,dd_pl,3323.05,3200.00
2018-12-24,TQQQ,dd_pl,3077.01,3200.00
2018-12-26,TQQQ,dd_pl,3635.76,3200.00
2018-12-27,TQQQ,dd_pl,3687.47,3200.00
2018-12-28,TQQQ,dd_pl,3672.26,3200.00
2018-12-31,TQQQ,dd_pl,3755.40,3200.00
2019-01-02,TQQQ,dd_pl,3909.13,3300.00
2019-01-03,TQQQ,dd_pl,3530.39,3300.00
2019-01-04,TQQQ,dd_pl,3981.97,3300.00
2019-01-07,TQQQ,dd_pl,4108.91,3300.00
2019-01-08,TQQQ,dd_pl,4227.52,3300.00
2019-01-09,TQQQ,dd_pl,4327.41,3300.00
2019-01-10,TQQQ,dd_pl,4369.03,3300.00
2019-01-11,TQQQ,dd_pl,4317.01,3300.00
2019-01-14,TQQQ,dd_pl,4204.63,3300.00
2019-01-15,TQQQ,dd_pl,4437.70,3300.00
2019-01-16,TQQQ,dd_pl,4443.94,3300.00
2019-01-17,TQQQ,dd_pl,4547.99,3300.00
2019-01-18,TQQQ,dd_pl,4672.85,3300.00
2019-01-22,TQQQ,dd_pl,4414.81,3300.00
2019-01-23,TQQQ,dd_pl,4418.97,3300.00
2019-01-24,TQQQ,dd_pl,4497.01,3300.00
2019-01-25,TQQQ,dd_pl,4657.25,3300.00
2019-01-28,TQQQ,dd_pl,4485.56,3300.00
2019-01-29,TQQQ,dd_pl,4358.62,3300.00
2019-01-30,TQQQ,dd_pl,4685.34,3300.00
2019-01-31,TQQQ,dd_pl,4891.36,3300.00
2019-02-01,TQQQ,dd_pl,4928.93,3400.00
2019-02-04,TQQQ,dd_pl,5109.47,3400.00
2019-02-05,TQQQ,dd_pl,5244.35,3400.00
2019-02-06,TQQQ,dd_pl,5202.93,3400.00
2019-02-07,TQQQ,dd_pl,4990.53,3400.00
2019-02-08,TQQQ,dd_pl,5016.01,3400.00
2019-02-11,TQQQ,dd_pl,5004.33,3400.00
2019-02-12,TQQQ,dd_pl,5220.99,3400.00
2019-02-13,TQQQ,dd_pl,5231.61,3400.00
2019-02-14,TQQQ,dd_pl,5250.73,3400.00
2019-02-15,TQQQ,dd_pl,5313.39,3400.00
2019-02-19,TQQQ,dd_pl,5345.25,3400.00
2019-02-20,TQQQ,dd_pl,5341.00,3400.00
2019-02-21,TQQQ,dd_pl,5280.46,3400.00
2019-02-22,TQQQ,dd_pl,5395.16,3400.00
2019-02-25,TQQQ,dd_pl,5454.64,3400.00
2019-02-26,TQQQ,dd_pl,5471.63,3400.00
2019-02-27,TQQQ,dd_pl,5454.64,3400.00
2019-02-28,TQQQ,dd_pl,5420.65,3400.00
2019-03-01,TQQQ,dd_pl,5628.98,3500.00
2019-03-04,TQQQ,dd_pl,5630.06,3500.00
2019-03-05,TQQQ,dd_pl,5644.12,3500.00
2019-03-06,TQQQ,dd_pl,5546.80,3500.00
2019-03-07,TQQQ,dd_pl,5344.61,3500.00
2019-03-08,TQQQ,dd_pl,5314.34,3500.00
2019-03-11,TQQQ,dd_pl,5646.28,3500.00
2019-03-12,TQQQ,dd_pl,5738.19,3500.00
2019-03-13,TQQQ,dd_pl,5862.53,3500.00
2019-03-14,TQQQ,dd_pl,5836.58,3500.00
2019-03-15,TQQQ,dd_pl,5981.47,3500.00
2019-03-18,TQQQ,dd_pl,6035.53,3500.00
2019-03-19,TQQQ,dd_pl,6096.08,3500.00
2019-03-20,TQQQ,dd_pl,6166.38,3500.00
2019-03-21,TQQQ,dd_pl,6451.94,3500.00
2019-03-22,TQQQ,dd_pl,6030.10,3500.00
2019-03-25,TQQQ,dd_pl,5992.24,3500.00
2019-03-26,TQQQ,dd_pl,6074.45,3500.00
2019-03-27,TQQQ,dd_pl,5955.47,3500.00
2019-03-28,TQQQ,dd_pl,5993.32,3500.00
2019-03-29,TQQQ,dd_pl,6128.53,3500.00
2019-04-01,TQQQ,dd_pl,6469.73,3600.00
2019-04-02,TQQQ,dd_pl,6541.14,3600.00
2019-04-03,TQQQ,dd_pl,6654.30,3600.00
2019-04-04,TQQQ,dd_pl,6644.41,3600.00
2019-04-05,TQQQ,dd_pl,6744.38,3600.00
2019-04-08,TQQQ,dd_pl,6797.12,3600.00
2019-04-09,TQQQ,dd_pl,6722.41,3600.00
2019-04-10,TQQQ,dd_pl,6831.18,3600.00
2019-04-11,TQQQ,dd_pl,6779.54,3600.00
2019-04-12,TQQQ,dd_pl,6863.04,3600.00
2019-04-15,TQQQ,dd_pl,6868.53,3600.00
2019-04-16,TQQQ,dd_pl,6935.54,3600.00
2019-04-17,TQQQ,dd_pl,7004.75,3600.00
2019-04-18,TQQQ,dd_pl,7026.73,3600.00
2019-04-22,TQQQ,dd_pl,7086.05,3600.00
2019-04-23,TQQQ,dd_pl,7355.21,3600.00
2019-04-24,TQQQ,dd_pl,7283.80,3600.00
2019-04-25,TQQQ,dd_pl,7365.10,3600.00
2019-04-26,TQQQ,dd_pl,7391.47,3600.00
2019-04-29,TQQQ,dd_pl,7431.02,3600.00
2019-04-30,TQQQ,dd_pl,7260.73,3600.00
2019-05-01,TQQQ,dd_pl,7277.24,3700.00
2019-05-02,TQQQ,dd_pl,7188.12,3700.00
2019-05-03,TQQQ,dd_pl,7526.76,3700.00
2019-05-06,TQQQ,dd_pl,7391.97,3700.00
2019-05-07,TQQQ,dd_pl,6962.00,3700.00
2019-05-08,TQQQ,dd_pl,6900.73,3700.00
2019-05-09,TQQQ,dd_pl,6791.57,3700.00
2019-05-10,TQQQ,dd_pl,6810.51,3700.00
2019-05-13,TQQQ,dd_pl,6106.51,3700.00
2019-05-14,TQQQ,dd_pl,6298.10,3700.00
2019-05-15,TQQQ,dd_pl,6559.87,3700.00
2019-05-16,TQQQ,dd_pl,6764.84,3700.00
2019-05-17,TQQQ,dd_pl,6554.31,3700.00
2019-05-20,TQQQ,dd_pl,6225.70,3700.00
2019-05-21,TQQQ,dd_pl,6412.84,3700.00
2019-05-22,TQQQ,dd_pl,6329.29,3700.00
2019-05-23,TQQQ,dd_pl,6030.76,3700.00
2019-05-24,TQQQ,dd_pl,6021.85,3700.00
2019-05-28,TQQQ,dd_pl,5957.24,3700.00
2019-05-29,TQQQ,dd_pl,5807.98,3700.00
2019-05-30,TQQQ,dd_pl,5877.04,3700.00
2019-05-31,TQQQ,dd_pl,5594.10,3700.00
2019-06-03,TQQQ,dd_pl,5336.54,3800.00
2019-06-04,TQQQ,dd_pl,5769.05,3800.00
2019-06-05,TQQQ,dd_pl,5896.19,3800.00
2019-06-06,TQQQ,dd_pl,6032.41,3800.00
2019-06-07,TQQQ,dd_pl,6376.37,3800.00
2019-06-10,TQQQ,dd_pl,6609.09,3800.00
2019-06-11,TQQQ,dd_pl,6634.06,3800.00
2019-06-12,TQQQ,dd_pl,6521.68,3800.00
2019-06-13,TQQQ,dd_pl,6628.39,3800.00
2019-06-14,TQQQ,dd_pl,6542.11,3800.00
2019-06-17,TQQQ,dd_pl,6661.31,3800.00
2019-06-18,TQQQ,dd_pl,6949.64,3800.00
2019-06-19,TQQQ,dd_pl,7031.38,3800.00
2019-06-20,TQQQ,dd_pl,7224.36,3800.00
2019-06-21,TQQQ,dd_pl,7191.44,3800.00
2019-06-24,TQQQ,dd_pl,7189.17,3800.00
2019-06-25,TQQQ,dd_pl,6821.37,3800.00
2019-06-26,TQQQ,dd_pl,6907.64,3800.00
2019-06-27,TQQQ,dd_pl,6982.57,3800.00
2019-06-28,TQQQ,dd_pl,7012.08,3800.00
2019-07-01,TQQQ,dd_pl,7391.34,3900.00
2019-07-02,TQQQ,dd_pl,7481.10,3900.00
2019-07-03,TQQQ,dd_pl,7646.81,3900.00
2019-07-05,TQQQ,dd_pl,7597.32,3900.00
2019-07-08,TQQQ,dd_pl,7437.37,3900.00
2019-07-09,TQQQ,dd_pl,7548.99,3900.00
2019-07-10,TQQQ,dd_pl,7772.24,3900.00
2019-07-11,TQQQ,dd_pl,7751.53,3900.00
2019-07-12,TQQQ,dd_pl,7881.56,3900.00
2019-07-15,TQQQ,dd_pl,7948.31,3900.00
2019-07-16,TQQQ,dd_pl,7835.53,3900.00
2019-07-17,TQQQ,dd_pl,7719.31,3900.00
2019-07-18,TQQQ,dd_pl,7752.67,3900.00
2019-07-19,TQQQ,dd_pl,7565.10,3900.00
2019-07-22,TQQQ,dd_pl,7743.47,3900.00
2019-07-23,TQQQ,dd_pl,7893.07,3900.00
2019-07-24,TQQQ,dd_pl,8061.08,3900.00
2019-07-25,TQQQ,dd_pl,7830.93,3900.00
2019-07-26,TQQQ,dd_pl,8063.38,3900.00
2019-07-29,TQQQ,dd_pl,7988.58,3900.00
2019-07-30,TQQQ,dd_pl,7881.56,3900.00
2019-07-31,TQQQ,dd_pl,7548.99,3900.00
2019-08-01,TQQQ,dd_pl,7543.12,4000.00
2019-08-02,TQQQ,dd_pl,7197.92,4000.00
2019-08-05,TQQQ,dd_pl,6442.21,4000.00
2019-08-06,TQQQ,dd_pl,6706.94,4000.00
2019-08-07,TQQQ,dd_pl,6804.90,4000.00
2019-08-08,TQQQ,dd_pl,7255.06,4000.00
2019-08-09,TQQQ,dd_pl,7040.48,4000.00
2019-08-12,TQQQ,dd_pl,6804.90,4000.00
2019-08-13,TQQQ,dd_pl,7251.57,4000.00
2019-08-14,TQQQ,dd_pl,6601.98,4000.00
2019-08-15,TQQQ,dd_pl,6573.99,4000.00
2019-08-16,TQQQ,dd_pl,6877.21,4000.00
2019-08-19,TQQQ,dd_pl,7199.09,4000.00
2019-08-20,TQQQ,dd_pl,7050.97,4000.00
2019-08-21,TQQQ,dd_pl,7230.57,4000.00
2019-08-22,TQQQ,dd_pl,7160.60,4000.00
2019-08-23,TQQQ,dd_pl,6505.18,4000.00
2019-08-26,TQQQ,dd_pl,6768.75,4000.00
2019-08-27,TQQQ,dd_pl,6727.93,4000.00
2019-08-28,TQQQ,dd_pl,6795.57,4000.00
2019-08-29,TQQQ,dd_pl,7104.62,4000.00
2019-08-30,TQQQ,dd_pl,7054.47,4000.00
2019-09-03,TQQQ,dd_pl,6949.22,4100.00
2019-09-04,TQQQ,dd_pl,7241.48,4100.00
2019-09-05,TQQQ,dd_pl,7641.42,4100.00
2019-09-06,TQQQ,dd_pl,7620.12,4100.00
2019-09-09,TQQQ,dd_pl,7571.61,4100.00
2019-09-10,TQQQ,dd_pl,7508.90,4100.00
2019-09-11,TQQQ,dd_pl,7711.23,4100.00
2019-09-12,TQQQ,dd_pl,7807.08,4100.00
2019-09-13,TQQQ,dd_pl,7724.25,4100.00
2019-09-16,TQQQ,dd_pl,7617.75,4100.00
2019-09-17,TQQQ,dd_pl,7718.33,4100.00
2019-09-18,TQQQ,dd_pl,7713.60,4100.00
2019-09-19,TQQQ,dd_pl,7747.91,4100.00
2019-09-20,TQQQ,dd_pl,7504.16,4100.00
2019-09-23,TQQQ,dd_pl,7511.26,4100.00
2019-09-24,TQQQ,dd_pl,7214.27,4100.00
2019-09-25,TQQQ,dd_pl,7445.00,4100.00
2019-09-26,TQQQ,dd_pl,7370.46,4100.00
2019-09-27,TQQQ,dd_pl,7103.04,4100.00
2019-09-30,TQQQ,dd_pl,7292.36,4100.00
2019-10-01,TQQQ,dd_pl,7216.06,4200.00
2019-10-02,TQQQ,dd_pl,6846.50,4200.00
2019-10-03,TQQQ,dd_pl,7072.07,4200.00
2019-10-04,TQQQ,dd_pl,7369.64,4200.00
2019-10-07,TQQQ,dd_pl,7301.25,4200.00
2019-10-08,TQQQ,dd_pl,6968.88,4200.00
2019-10-09,TQQQ,dd_pl,7180.06,4200.00
2019-10-10,TQQQ,dd_pl,7337.25,4200.00
2019-10-11,TQQQ,dd_pl,7612.02,4200.00
2019-10-14,TQQQ,dd_pl,7620.42,4200.00
2019-10-15,TQQQ,dd_pl,7909.59,4200.00
2019-10-16,TQQQ,dd_pl,7850.79,4200.00
2019-10-17,TQQQ,dd_pl,7904.79,4200.00
2019-10-18,TQQQ,dd_pl,7678.01,4200.00
2019-10-21,TQQQ,dd_pl,7880.79,4200.00
2019-10-22,TQQQ,dd_pl,7698.41,4200.00
2019-10-23,TQQQ,dd_pl,7734.41,4200.00
2019-10-24,TQQQ,dd_pl,7956.38,4200.00
2019-10-25,TQQQ,dd_pl,8137.56,4200.00
2019-10-28,TQQQ,dd_pl,8385.94,4200.00
2019-10-29,TQQQ,dd_pl,8192.76,4200.00
2019-10-30,TQQQ,dd_pl,8307.95,4200.00
2019-10-31,TQQQ,dd_pl,8313.95,4200.00
2019-11-01,TQQQ,dd_pl,8639.52,4300.00
2019-11-04,TQQQ,dd_pl,8793.69,4300.00
2019-11-05,TQQQ,dd_pl,8804.62,4300.00
2019-11-06,TQQQ,dd_pl,8748.78,4300.00
2019-11-07,TQQQ,dd_pl,8837.39,4300.00
2019-11-08,TQQQ,dd_pl,8941.79,4300.00
2019-11-11,TQQQ,dd_pl,8904.16,4300.00
2019-11-12,TQQQ,dd_pl,8976.99,4300.00
2019-11-13,TQQQ,dd_pl,8963.64,4300.00
2019-11-14,TQQQ,dd_pl,8961.21,4300.00
2019-11-15,TQQQ,dd_pl,9129.95,4300.00
2019-11-18,TQQQ,dd_pl,9177.29,4300.00
2019-11-19,TQQQ,dd_pl,9214.92,4300.00
2019-11-20,TQQQ,dd_pl,9053.47,4300.00
2019-11-21,TQQQ,dd_pl,8983.06,4300.00
2019-11-22,TQQQ,dd_pl,9007.34,4300.00
2019-11-25,TQQQ,dd_pl,9319.32,4300.00
2019-11-26,TQQQ,dd_pl,9375.16,4300.00
2019-11-27,TQQQ,dd_pl,9564.54,4300.00
2019-11-29,TQQQ,dd_pl,9437.07,4300.00
2019-12-02,TQQQ,dd_pl,9233.59,4400.00
2019-12-03,TQQQ,dd_pl,9026.19,4400.00
2019-12-04,TQQQ,dd_pl,9159.96,4400.00
2019-12-05,TQQQ,dd_pl,9207.82,4400.00
2019-12-06,TQQQ,dd_pl,9492.53,4400.00
2019-12-09,TQQQ,dd_pl,9375.95,4400.00
2019-12-10,TQQQ,dd_pl,9355.09,4400.00
2019-12-11,TQQQ,dd_pl,9496.21,4400.00
2019-12-12,TQQQ,dd_pl,9713.43,4400.00
2019-12-13,TQQQ,dd_pl,9800.57,4400.00
2019-12-16,TQQQ,dd_pl,10081.60,4400.00
2019-12-17,TQQQ,dd_pl,10095.10,4400.00
2019-12-18,TQQQ,dd_pl,10118.42,4400.00
2019-12-19,TQQQ,dd_pl,10324.59,4400.00
2019-12-20,TQQQ,dd_pl,10447.31,4400.00
2019-12-23,TQQQ,dd_pl,10524.62,4400.00
2019-12-24,TQQQ,dd_pl,10538.25,4400.00
2019-12-26,TQQQ,dd_pl,10812.02,4400.00
2019-12-27,TQQQ,dd_pl,10780.10,4400.00
2019-12-30,TQQQ,dd_pl,10565.26,4400.00
2019-12-31,TQQQ,dd_pl,10625.42,4400.00
2020-01-02,TQQQ,dd_pl,11252.08,4500.00
2020-01-03,TQQQ,dd_pl,10946.13,4500.00
2020-01-06,TQQQ,dd_pl,11154.23,4500.00
2020-01-07,TQQQ,dd_pl,11140.60,4500.00
2020-01-08,TQQQ,dd_pl,11397.01,4500.00
2020-01-09,TQQQ,dd_pl,11684.38,4500.00
2020-01-10,TQQQ,dd_pl,11589.00,4500.00
2020-01-13,TQQQ,dd_pl,11994.05,4500.00
2020-01-14,TQQQ,dd_pl,11854.08,4500.00
2020-01-15,TQQQ,dd_pl,11861.51,4500.00
2020-01-16,TQQQ,dd_pl,12192.23,4500.00
2020-01-17,TQQQ,dd_pl,12374.32,4500.00
2020-01-21,TQQQ,dd_pl,12368.12,4500.00
2020-01-22,TQQQ,dd_pl,12452.35,4500.00
2020-01-23,TQQQ,dd_pl,12567.55,4500.00
2020-01-24,TQQQ,dd_pl,12241.78,4500.00
2020-01-27,TQQQ,dd_pl,11484.95,4500.00
2020-01-28,TQQQ,dd_pl,12018.82,4500.00
2020-01-29,TQQQ,dd_pl,12062.17,4500.00
2020-01-30,TQQQ,dd_pl,12198.42,4500.00
2020-01-31,TQQQ,dd_pl,11598.91,4500.00
2020-02-03,TQQQ,dd_pl,12231.54,4600.00
2020-02-04,TQQQ,dd_pl,13067.04,4600.00
2020-02-05,TQQQ,dd_pl,13218.15,4600.00
2020-02-06,TQQQ,dd_pl,13540.37,4600.00
2020-02-07,TQQQ,dd_pl,13365.52,4600.00
2020-02-10,TQQQ,dd_pl,13847.59,4600.00
2020-02-11,TQQQ,dd_pl,13857.58,4600.00
2020-02-12,TQQQ,dd_pl,14263.47,4600.00
2020-02-13,TQQQ,dd_pl,14208.52,4600.00
2020-02-14,TQQQ,dd_pl,14304.68,4600.00
2020-02-18,TQQQ,dd_pl,14329.66,4600.00
2020-02-19,TQQQ,dd_pl,14744.29,4600.00
2020-02-20,TQQQ,dd_pl,14324.67,4600.00
2020-02-21,TQQQ,dd_pl,13505.40,4600.00
2020-02-24,TQQQ,dd_pl,11949.29,4600.00
2020-02-25,TQQQ,dd_pl,10982.66,4600.00
2020-02-26,TQQQ,dd_pl,11133.77,4600.00
2020-02-27,TQQQ,dd_pl,9469.01,4600.00
2020-02-28,TQQQ,dd_pl,9616.38,4600.00
2020-03-02,TQQQ,dd_pl,11028.96,4700.00
2020-03-03,TQQQ,dd_pl,9990.46,4700.00
2020-03-04,TQQQ,dd_pl,11202.88,4700.00
2020-03-05,TQQQ,dd_pl,10219.84,4700.00
2020-03-06,TQQQ,dd_pl,9684.21,4700.00
2020-03-09,TQQQ,dd_pl,7716.87,4700.00
2020-03-10,TQQQ,dd_pl,8917.94,4700.00
2020-03-11,TQQQ,dd_pl,7771.06,4700.00
2020-03-12,TQQQ,dd_pl,5641.14,4700.00
2020-03-13,TQQQ,dd_pl,7163.59,4700.00
2020-03-16,TQQQ,dd_pl,4694.65,4700.00
2020-03-17,TQQQ,dd_pl,5459.65,4700.00
2020-03-18,TQQQ,dd_pl,4954.27,4700.00
2020-03-19,TQQQ,dd_pl,5068.96,4700.00
2020-03-20,TQQQ,dd_pl,4475.35,4700.00
2020-03-23,TQQQ,dd_pl,4489.22,4700.00
2020-03-24,TQQQ,dd_pl,5489.90,4700.00
2020-03-25,TQQQ,dd_pl,5362.61,4700.00
2020-03-26,TQQQ,dd_pl,6236.01,4700.00
2020-03-27,TQQQ,dd_pl,5588.21,4700.00
2020-03-30,TQQQ,dd_pl,6175.51,4700.00
